FIRST ONSITE Property Restoration,3093 Peleke St,Lihue,Kauai,96766,1 808-346-7344,,5,69,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",21.9681705,-159.3550099
Luxe Clean LLC,2903A Kokio St,Lihue,Kauai,96766,1 808-977-0427,,5,20,"[""7:30AM-7PM""]","[""7:30AM-7PM""]","[""7:30AM-7PM""]","[""7:30AM-7PM""]","[""7:30AM-7PM""]","[""7:30AM-7PM""]","[""7:30AM-7PM""]",21.9703527,-159.3711527
Absolute Carpet Clean & Janitorial Services,,,Hawaii,,1 808-250-0791,,5,20,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Closed""]","[""Closed""]",21.0806735,-157.657108
All Kauai Cleaning & Dirt,3169 Oihana St # D,Lihue,Kauai,96766,1 808-246-0089,,5,4,,,,,,,,21.970265,-159.357148
Clog Busters Kauai,,,Hawaii,,1 808-639-4390,,4.9,59,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",21.9454286,-159.921351
Deep Serene Clean,,,Hawaii,,1 808-634-1104,,4.6,45,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",22.0490304,-159.4445619
Squeaky Clean Hawaii,3419 Iwipoo Rd,Kalaheo,Kauai,96741,1 808-427-3830,,3.7,3,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",21.9201791,-159.5046715
ECO Kauai Services,,,Hawaii,,1 808-652-0106,,5,122,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",22.0490304,-159.4924365
Kauai Green Cleaning Services,,,Hawaii,,1 808-652-5391,,4.3,6,"[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]",22.0518381,-159.5401414
House Cleaning Kauai,5334 Kumole St,Kapaʻa,Oahu,96746,1 808-652-7523,,5,4,"[""9AM-7PM""]","[""9AM-7PM""]","[""9AM-7PM""]","[""9AM-7PM""]","[""9AM-7PM""]","[""9AM-7PM""]","[""9AM-7PM""]",22.0975064,-159.3243271
Kauai General Services,3580 Lauoho Rd,Kalaheo,Kauai,96741,1 808-651-1422,,5,9,"[""6:30AM-6PM""]","[""6:30AM-6PM""]","[""6:30AM-6PM""]","[""6:30AM-6PM""]","[""6:30AM-6PM""]","[""6:30AM-6PM""]","[""Closed""]",21.919922,-159.5060517
Blue Wave Kauai,4224 Hanahao Pl,Lihue,Kauai,96766,1 808-337-2583,,4.8,5,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",21.9611313,-159.3929973
Tidy Island Cleaning Service,,,Hawaii,,1 808-855-0373,,5,1,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""Closed""]",21.9454286,-159.921351
D.A.S Drain Cleaning & Handyman Service Inc.,2080 Manawalea St,Lihue,Kauai,96766,1 808-639-3507,,5,4,,,,,,,,21.9593023,-159.3887647
AAA Cleaning and Repairs,3075 Huali St,Lihue,Kauai,96766,1 808-763-8366,,5,9,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""Closed""]","[""Closed""]",21.9706631,-159.3599093
Leo's Rubbish Service,456 Kekuanaoa St,Hilo,Hawaii Island,96720,1 808-935-5850,,4.6,14,"[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""Closed""]","[""Closed""]",19.7114155,-155.0718956
Big Island Disposal Service,1300 Kekuanaoa St,Hilo,Hawaii Island,96720,1 808-640-2724,,5,1,"[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""Closed""]",19.7148374,-155.0468618
Malama Trash Services,47 Awapuhi St,Hilo,Hawaii Island,96720,1 808-769-9929,,5,14,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]",19.6835765,-155.0642595
NATS TOWING,154A Holomua St,Hilo,Hawaii Island,96720,1 808-217-5519,,5,48,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.7012435,-155.0664523
Hilo Transfer Station,,Hilo,Hawaii Island,96720,,,4.3,44,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]",19.7049783,-155.0503734
Pacific Waste,,Hilo,Hawaii Island,96720,1 808-326-4911,,3,4,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",19.7297143,-155.0900154
Aloha Junk Removal,851 Leilani St,Hilo,Hawaii Island,96720,1 808-935-0867,,,,,,,,,,,19.7097909,-155.0621721
Mermaid Hunter,18-1251 Kauai St,Mountain View,Hawaii Island,96771,1 808-491-3239,,,,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.5798193,-155.1272428
Business Services Hawaii,16-630 Kipimana St,Keaau,Hawaii Island,96749,1 808-966-7489,,4.4,13,"[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""Closed""]","[""Closed""]",19.6372419,-155.0494233
Atlas Recycling Center LLC,30 Makaala St A,Hilo,Hawaii Island,96720,1 808-935-9328,,4.6,25,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-3PM""]","[""8AM-3PM""]",19.7050383,-155.0679283
Big Isle Moving & Draying Incorporated,69 Railroad Ave,Hilo,Hawaii Island,96720,1 808-935-9353,,4.5,17,,,,,,,,19.7071985,-155.0608436
Mr K's Recycle & Redemption Center,815 Kinoole St,Hilo,Hawaii Island,96720,1 808-969-1222,,4.5,57,"[""8:30AM-4:30PM""]","[""8:30AM-4:30PM""]","[""8:30AM-4:30PM""]","[""8:30AM-4:30PM""]","[""8:30AM-4:30PM""]","[""8:30AM-4:30PM""]","[""8:30AM-4:30PM""]",19.716625,-155.0832193
Big Island Metal Recycling,16-275 Mikahala St,Keaau,Hawaii Island,96749,1 808-954-9172,,4,4,"[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""Closed""]","[""Closed""]",19.6317278,-155.0558046
Town & Country Moving Storage,100 Makalika St,Hilo,Hawaii Island,96720,1 808-969-1911,,4.9,36,"[""6AM-8PM""]","[""6AM-8PM""]","[""6AM-8PM""]","[""6:30AM-8PM""]","[""6AM-8PM""]","[""9-11AM""]","[""9-11AM""]",19.6693559,-155.0604339
Big Island Scrap Metal,16-168 Kalara St,Keaau,Hawaii Island,96749,1 808-854-4530,,4.1,9,"[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3PM""]","[""Closed""]",19.6367511,-155.051604
"PFI Rubbish Service, Inc",74-5598 Alapa St,Kailua-Kona,Hawaii Island,96740,1 808-329-3440,,3.9,18,"[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""Closed""]","[""Closed""]",19.64521,-155.99876
Atlas Recycling Centers LLC,74-5600 Alapa St,Kailua-Kona,Hawaii Island,96740,1 808-329-6868,,4.6,29,"[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""8AM-3PM""]","[""8AM-3PM""]",19.6448746,-155.9985542
Kealakehe Transfer Station and Recycling Center,74-598 Hale Makai Pl,Kailua-Kona,Hawaii Island,96740,1 808-961-8339,,4.1,66,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]",19.6629042,-156.0052022
We Can Too LLC,,,Hawaii,,1 808-960-1374,,5,7,"[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""Closed""]",19.6390595,-155.9992155
"Junk Yard Dogs - Hilo & Kona, Big Island Hawaii",73-4128 Hulikoa Dr,Kailua-Kona,Hawaii Island,96740,1 808-324-4869,,4,4,,,,,,,,19.6995156,-156.0225166
SERVPRO of Hawaii | SERVPRO of Maui,77-6435 Kuakini Hwy Suite 201,Kailua-Kona,Hawaii Island,96740,1 808-900-7291,,4.9,103,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.6042647,-155.9620089
Hawaiian Wrecking and Recycling,74-5600 Alapa St,Kailua-Kona,Hawaii Island,96740,,,,,,,,,,,,19.645707,-155.998473
Yessah Dumpstah,,,Hawaii,,1 808-747-4221,,,,"[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""Closed""]","[""Closed""]",19.71579,-155.857527
1-800-GOT-JUNK? Honolulu,821B Cedar St,Honolulu,Oahu,96814,1 808-204-1456,,4.9,4695,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",21.2974009,-157.8424565
Waimea Transfer Station,,Waimea,Kauai,96743,1 808-961-8270,,4.4,14,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]",20.0229285,-155.6957037
Atlas Recycling Center LLC,64-1004 Mamalahoa Hwy,Waimea,Kauai,96743,1 808-885-6122,,4.7,13,"[""9AM-4PM""]","[""Closed""]","[""9AM-4PM""]","[""Closed""]","[""9AM-4PM""]","[""9AM-3PM""]","[""Closed""]",20.0263648,-155.657292
Kamuela Roll Offs,,,Hawaii,,1 808-896-6817,,5,84,"[""7:30AM-6PM""]","[""7:30AM-6PM""]","[""7:30AM-6PM""]","[""7:30AM-6PM""]","[""7:30AM-6PM""]","[""7:30AM-6PM""]","[""Closed""]",19.5895753,-155.4341799
‘Ōpala Be Gone LLC,,,Hawaii,,1 808-333-1747,,5,3,"[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""Closed""]","[""Closed""]",19.8341745,-155.5155475
Mamalahoa Dumpster Rental Waimea,67-1185 Mamalahoa Hwy,Waimea,Kauai,96743,1 808-646-5426,,5,1,"[""7AM-9PM""]","[""7AM-9PM""]","[""7AM-9PM""]","[""7AM-9PM""]","[""7AM-9PM""]","[""7AM-9PM""]","[""7AM-9PM""]",20.020523,-155.6683348
Edwin De Luz Trucking & Gravel LLC,68-1560 Mamalahoa Hwy,Waimea,Kauai,96743,1 808-885-9346,,4.6,11,"[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""Closed""]","[""Closed""]",20.0000388,-155.6790655
Frankies Rubbish Service LLC,,,Hawaii,,1 808-938-5319,,5,4,"[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""Closed""]","[""Closed""]",19.761797,-155.3768596
TKO DISPOSAL SERVICES,15-790 Kahakai Blvd,Pāhoa,Oahu,96778,,,1,1,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""10AM-3PM""]","[""Closed""]",19.5282836,-154.9215538
Pahoa Recycling Center,15-1870 Old Cemetery Rd,Pāhoa,Oahu,96778,,,4.4,5,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]",19.4915425,-154.9600087
Allen's Tree Services,Nanawale,Pāhoa,Oahu,96778,1 808-965-6142,,5,11,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.499041,-154.9519648
Big Island Land Clearing LLC,,,Hawaii,,1 808-217-0492,,5,21,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Closed""]",19.58579,-155.133369
Keaau Rubbish Transfer Station and County Water Filling station,16-921 Keaau-Pahoa Rd,Keaau,Hawaii Island,96749,,,4.2,88,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]",19.6045231,-155.0247534
Kea'au Reuse Center,Island of Hawai'i,Keaau,Hawaii Island,96749,,,4,9,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]",19.6050994,-155.0234949
Island Rock Slingers & Hauling,,,Hawaii,,1 808-731-1332,,5,4,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""Closed""]","[""Closed""]",19.5895753,-155.4341799
TKO DISPOSAL SERVICES,15-790 Kahakai Blvd,Pāhoa,Oahu,96778,,,1,1,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""10AM-3PM""]","[""Closed""]",19.5282836,-154.9215538
"Big Island Water Solutions- Water Hauling, and other hauling services",,,Hawaii,,1 808-557-0060,,5,113,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.5895753,-155.4341799
Orchid Isle Hauling & Rental,499 Kulana Kea Dr,Hilo,Hawaii Island,96720,1 808-961-3360,,,,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",19.7462519,-155.1049096
Hitco Moving & Storage,144 Makaala St,Hilo,Hawaii Island,96720,1 808-935-0018,,4.9,14,"[""7:30AM-12PM"",""1-3PM""]","[""7:30AM-12PM"",""1-3PM""]","[""7:30AM-12PM"",""1-3PM""]","[""7:30AM-12PM"",""1-3PM""]","[""7:30AM-12PM"",""1-3PM""]","[""Closed""]","[""Closed""]",19.7016216,-155.0678712
Reliable heavy haul,120 Pauahi St #115,Hilo,Hawaii Island,96720,1 808-731-8617,,5,1,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.7192243,-155.0803435
Conen's Freight Transport,60 Kuhio St,Hilo,Hawaii Island,96720,1 808-969-9341,,4.3,59,"[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""Closed""]","[""Closed""]",19.7287937,-155.0526827
Mihara Transfer Incorporated,41 Keaa St,Hilo,Hawaii Island,96720,1 808-935-1597,,4.6,7,"[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""7:30AM-4:30PM""]","[""Closed""]","[""Closed""]",19.7245164,-155.0582435
Kuwaye Trucking Inc,456 Kalanianaole St A,Hilo,Hawaii Island,96720,1 808-935-2845,,5,2,,,,,,,,19.7249804,-155.057538
S & J's Hauling,,Hilo,Hawaii Island,96720,1 808-959-7902,,1,1,,,,,,,,19.7297143,-155.0900154
Ed's Hauling & Rental Inc,304 Punahele St,Hilo,Hawaii Island,96720,1 808-935-7988,,,,,,,,,,,19.71525,-155.105033
U-Haul Moving & Storage at Kailua-Kona,74-5484 Kaiwi St,Kailua-Kona,Hawaii Island,96740,1 808-374-2049,,4.1,112,"[""7AM-7PM""]","[""7AM-7PM""]","[""7AM-7PM""]","[""7AM-7PM""]","[""7AM-8PM""]","[""7AM-7PM""]","[""9AM-5PM""]",19.6479599,-156.0006955
Kona Hauling and Delivery Service,,,Hawaii,,1 808-747-2400,,5,2,"[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""Closed""]",19.5934566,-155.4378964
Bj's Excavation & Hauling,73-5563 Olowalu St Suite B 203,Kailua-Kona,Hawaii Island,96740,1 808-331-8120,,4.6,9,"[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""9AM-3PM""]","[""Closed""]","[""Closed""]",19.6905134,-156.0210201
Kona Trans,74-5039 Queen Ka'ahumanu Hwy,Kailua-Kona,Hawaii Island,96740,1 808-329-4111,,3.8,46,"[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""7AM-3:30PM""]","[""Closed""]","[""Closed""]",19.6734368,-156.0149916
Hawaiian Wrecking and Recycling,74-5600 Alapa St,Kailua-Kona,Hawaii Island,96740,,,,,,,,,,,,19.645707,-155.998473
Bz trucking inc,73-4123 Hulikoa Dr,Kailua-Kona,Hawaii Island,96740,1 808-938-9089,,4.6,8,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.7002584,-156.0220752
West Hawaii Yard Care & Hauling,75-5981 Kuakini Hwy APT 1,Kailua-Kona,Hawaii Island,96740,1 808-895-3281,,5,5,"[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]","[""7AM-5PM""]",19.627306,-155.981797
Khg Trucking Llc,75-170 Hualalai Rd,Kailua-Kona,Hawaii Island,96740,,,5,2,,,,,,,,19.6371049,-155.9893251
Mihara Transfer Inc,73-4111 Hulikoa Dr,Kailua-Kona,Hawaii Island,96740,1 808-329-4225,,4.3,3,"[""7:30AM-12PM"",""1-3PM""]","[""7:30AM-12PM"",""1-3PM""]","[""7:30AM-12PM"",""1-3PM""]","[""7:30AM-12PM"",""1-3PM""]","[""7:30AM-12PM"",""1-3PM""]","[""Closed""]","[""Closed""]",19.700131,-156.02262
White Gloves Moving Co.,73-4097 Hulikoa Dr,Kailua-Kona,Hawaii Island,96740,1 808-327-1018,,4.8,15,,,,,,,,19.7003122,-156.0240022
Cantor Bros. Transport Services Inc,74-4702 kamanu St,Kailua-Kona,Hawaii Island,96740,1 808-329-3965,,3.4,5,,,,,,,,19.6737039,-156.0108345
"Aloha Maiden Cleaning Service, LLC.",,,Hawaii,,1 808-313-1745,,5,8,"[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""8AM-5PM""]","[""Closed""]","[""Closed""]",19.685067,-155.086042
Hilo Cleaning Comapny,,,Hawaii,,1 808-493-9719,,5,3,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",19.761797,-155.3865935
"Aloha All Natural Cleaning Services, LLC",76 Keaa St # A,Hilo,Hawaii Island,96720,1 808-315-2081,,4.2,13,"[""9AM-4:30PM""]","[""9AM-4:30PM""]","[""9AM-4:30PM""]","[""9AM-4:30PM""]","[""9AM-4:30PM""]","[""Closed""]","[""Closed""]",19.724039,-155.05902
Da Kine Windows LLC,,,Hawaii,,1 808-990-1318,,4.9,293,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",19.8413095,-155.5155475
"LAULIMA Cleaning Company, LLC",,,Hawaii,,1 808-796-2688,,5,13,"[""8AM-11PM""]","[""8AM-11PM""]","[""8AM-11PM""]","[""8AM-11PM""]","[""8AM-11PM""]","[""8AM-11PM""]","[""8AM-11PM""]",19.5895753,-155.4341799
Oili Cleaning Service,,,Hawaii,,1 808-430-9905,,4.2,5,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.68865,-155.3258586
Property Wash In Paradise,1626 Nohoana Pl,Hilo,Hawaii Island,96720,1 808-825-6280,,5,233,"[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""8AM-4PM""]","[""Closed""]","[""Closed""]",19.675625,-155.0859934
Killah Cleanouts,,,Hawaii,,1 808-221-8675,,,,,,,,,,,19.6161014,-155.054869
Nalu Window Cleaning,490 Kukuau St,Hilo,Hawaii Island,96720,1 808-464-2716,,5,18,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.7122749,-155.0912225
PuroClean of The Big Island,,,Hawaii,,1 808-460-4400,,5,44,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.79939,-155.500033
Downtown Laundry Express,194 Kilauea Ave #101,Hilo,Hawaii Island,96720,1 808-969-7755,,4.6,532,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",19.7215375,-155.0855831
Germ Busters Hawaii,91 Makaala St,Hilo,Hawaii Island,96720,1 808-934-7833,,5,1,"[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""9AM-5PM""]","[""Closed""]","[""Closed""]",19.7030267,-155.0675543
WM - West Hawaii Sanitary Landfill,71-1111 Queen Ka'ahumanu Hwy,Waikoloa Village,Oahu,96738,1 866-676-7150,,3.5,21,"[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""Closed""]",19.891108,-155.880563
Hawaiian Wrecking and Recycling,74-5600 Alapa St,Kailua-Kona,Hawaii Island,96740,,,,,,,,,,,,19.645707,-155.998473
Keauhou Transfer Station,79-7074 Mamalahoa Hwy,Holualoa,Hawaii Island,96725,,,4.1,33,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]",19.5508832,-155.9339413
Keei Transfer Station,82-6271 Puuhonua Rd,Captain Cook,Hawaii Island,96704,,,3.9,15,"[""Closed""]","[""8AM-4PM""]","[""Closed""]","[""Closed""]","[""8AM-4PM""]","[""Closed""]","[""8AM-4PM""]",19.4646377,-155.9180348
Waiea Transfer Station,87 S Kona Belt Rd,Captain Cook,Hawaii Island,96704,,,4.2,13,"[""6AM-6PM""]","[""Closed""]","[""Closed""]","[""6AM-6PM""]","[""Closed""]","[""6AM-6PM""]","[""Closed""]",19.35898,-155.87764
Makoa Trucking & Services Inc,70 Kaunakakai Pl,Kaunakakai,Molokai,96748,1 808-553-5319,,5,8,"[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""6AM-6PM""]","[""Closed""]",21.086435,-157.0236436
Atlas Building Supplies,10 Mohala St,Kaunakakai,Molokai,96748,1 808-553-5350,,4.7,62,"[""7:30AM-5PM""]","[""7:30AM-5PM""]","[""7:30AM-5PM""]","[""7:30AM-5PM""]","[""7:30AM-5PM""]","[""8AM-3PM""]","[""Closed""]",21.0893636,-157.0204194
Molokai Porta Potties,,,Hawaii,,1 808-658-5078,,1,1,"[""7AM-7PM""]","[""7AM-7PM""]","[""7AM-7PM""]","[""7AM-7PM""]","[""7AM-7PM""]","[""Closed""]","[""Closed""]",21.1185475,-157.0043223
Lena Blue Services,,,Hawaii,,1 808-646-1436,,5,1,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",21.1350214,-157.010147
Dudoit Trucking LLC,115B Nenehanaupo Ave,Ho'olehua,Oahu,96729,1 808-276-7882,,,,,,,,,,,21.1701576,-157.0945072
Double H Inc,,Kualapuu,Oahu,96757,1 808-871-1445,,,,,,,,,,,21.1663952,-157.1054646
Lanai City Service Inc,Car Rentals,Lanai City,Lanai,96763,,,4.3,3,,,,,,,,20.7908816,-156.9497469
Pūlama Lāna‘i,1311 Fraser Ave,Lanai City,Lanai,96763,,,3.7,3,,,,,,,,20.8188304,-156.9192657
Hawaiian Earth Recycling,65-1101 Wilikina Dr,Wahiawa,Oahu,96786,1 808-682-5895,,4.7,36,"[""7AM-4:30PM""]","[""7AM-4:30PM""]","[""7AM-4:30PM""]","[""7AM-4:30PM""]","[""7AM-4:30PM""]","[""7AM-4:30PM""]","[""8AM-12PM""]",21.5154724,-158.0658264
Hawaii Demolition Co.,55-568 Naniloa Loop #2b,Laie,Oahu,96762,,,5,1,"[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]","[""Open 24 hours""]",21.6461865,-157.9285398
Island Construction & Demolition,85-443 Waianae Valley Rd # B,Waianae,Oahu,96792,1 808-696-8070,,3,2,,,,,,,,21.4471596,-158.1793275
"HAWAII WORKS, INC",160-A Ahui St,Honolulu,Oahu,96813,1 808-847-7140,,4.8,10,"[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""7AM-4PM""]","[""Closed""]","[""Closed""]",21.293448,-157.860585
"Mana`o Construction, LLC.",94-150 Leoleo St #212,Waipahu,Oahu,96797,1 808-677-7800,,5,2,"[""6AM-3PM""]","[""6AM-3PM""]","[""6AM-3PM""]","[""6AM-3PM""]","[""6AM-3PM""]","[""Closed""]","[""Closed""]",21.3765637,-158.0206433
